AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ,Trigger
24.835707650561634,-6.913215058559233,1032.3844269050346,15.230298564080254,-2.3415337472333597,-2.3413695694918055,0
78.96064077536957,38.37173645764544,976.5262807032524,5.425600435859646,-4.634176928124623,-4.657297535702568,0
12.098113578301707,-95.66401223288989,913.7541083743483,-5.622875292409727,-10.128311203344238,3.142473325952739,0
-45.40120377606055,-70.61518506676457,1073.2824384460778,-2.2577630048653567,0.6752820468792384,-14.247481862134567,0
-27.21913622625913,5.546129485493304,942.4503211288849,3.7569801834567196,-6.006386899188049,-2.916937497932768,0
-30.085330611469846,92.61390922544689,999.3251387631033,-10.577109289559004,8.22544912103189,-12.208436499710222,0
10.44317975023777,-97.98350619398877,933.5906975550785,1.9686123586912352,7.384665799954105,1.713682811899705,0
-5.782414119412026,-15.05518477946444,926.0739004816286,-7.198442083947087,-4.606387709597875,10.571222262189156,0
17.18091447842307,-88.1520077681367,1016.2041984697397,-3.8508228041631654,-6.769220003059587,6.116762888408679,0
51.549976124797546,46.564005955809925,958.039123838868,-3.092123758512146,3.3126343140356393,9.755451271223592,0
-23.958711892264496,-9.282948833190856,944.6832512996986,-11.962066240806708,8.12525822394198,13.562400285708229,0
-3.6005060790166925,50.17664489460121,1018.0818012523818,-6.451197546051243,3.6139560550841394,15.380365664659692,0
-1.7913019554975769,78.2321827907003,869.0127447955128,8.219025043752238,0.8704706823817122,-2.9900735046586746,0
4.588038826775115,-99.37844573004465,989.0164056081244,3.5711257151174642,14.778940447415161,-5.182702182736474,0
-40.42468014465938,-25.08785217922683,1045.7701058851037,3.2875110965968446,-5.297602037670388,5.132674331133561,0
4.853877467402019,48.43224952664446,964.8973453061324,-3.2766214659776822,-3.921081531321576,-14.635149481321186,0
14.806013853228803,13.052763608994466,1000.2556728321231,-2.345871333751469,-14.153707420504142,-4.20645322765359,0
-17.135725826338476,-40.113863461080946,991.9357144166995,4.040508568145384,18.861859012105302,1.7457781283183895,0
12.877519536138218,-3.7222957883083607,904.0614392350479,-0.2651387544921688,0.6023020994102644,24.63242112485286,0
-9.618048239056126,15.077367116680623,998.2644115147378,-11.68678037619532,11.428228145150205,7.519330326867742,0
39.55159735215234,-45.46937273973695,1070.139715546805,-14.018510627922808,5.868570938002703,21.904556258099785,0
-49.52681625653442,-28.314886480138597,1004.982568254382,-5.034756541161992,-15.506634310661326,0.6856297480602733,0
-53.115185686305246,23.67962153175908,954.0287882883099,15.499344050175395,-7.832532923362371,-3.220615162056756,0
40.67586086848349,-61.543215821697764,1011.3729967302065,13.071427542824281,-16.074832345612275,1.846338585323042,0
12.994139712421177,39.09114358886552,938.1524644560959,-13.204566130842764,5.219415656168977,2.9698467323318605,0
12.524642517293827,17.322410474848784,965.9987639210755,2.3225369716100355,2.9307247329868122,-7.143514180263678,0
93.28872555723783,23.691646045589376,940.4348251398676,6.565536086338297,-9.746816702273215,7.870846037424521,0
57.929778950370206,-41.034115917585524,1048.168806462216,4.127809269364983,8.2206015999449,18.967929826539475,0
-12.269405800143526,-37.68680821787448,955.5242785187238,-8.158102849654384,-0.771017094141042,3.4115197481664388,0
13.834539966500953,41.35916245180119,1000.6500945938953,14.535340771573168,-2.6465683323795606,27.20169166589619,0
31.283367388250312,-42.857877820814124,946.4553750969444,4.824724152431853,-2.234627853258509,7.14000494092092,0
23.66188122867724,-3.641445632843639,957.6603140965798,-15.148472246858645,-4.465149520670211,8.563987943234723,0
10.704687206510197,-62.2869389355994,1008.6590462925591,3.8531737972883677,-8.83857436201133,1.537251059455279,0
2.9104359222999947,-57.14851489153116,1017.8893680174142,5.607845263682344,10.83051243175277,10.53802052034903,0
-68.88346839785456,-46.891251995756136,1025.751763360433,5.137859509122088,5.150476863060479,38.52731490654721,0
28.544525534658348,56.778282009029944,1047.70008817466,6.51391251305798,-3.152692446403456,7.589692204932675,0
-38.64126072687859,-11.840930337000444,975.7318226085448,0.8187413938632255,23.146585666735085,-18.67265192591748,0
34.31300951872567,-80.63579355948258,976.4034067105283,10.88950596967366,0.6428001909546277,-10.77744777929306,0
-35.76518546299841,33.97988744673379,963.4816684141432,2.164585895819749,0.4557183990381378,-6.516003476058171,0
107.19720446626629,31.695951115900563,898.7428706671196,1.8645431476942764,-6.61786464768388,8.524333347962239,0
-39.626036921635034,-5.736822073344951,1025.2493639490228,8.657551941701215,-12.002964070557763,-3.345012358409484,0
-23.747265558047808,-32.666461628685596,1088.2727120140548,4.049817109609555,-12.608839543350452,9.17861947054776,0
106.10780985063167,51.62326302755734,924.0315017022994,-4.8423407286625135,12.669111491866227,-7.076694656187808,0
22.190971407311423,38.73170267146684,953.6534764210959,-0.5952535606180008,-32.41267340069073,-10.243876413342898,0
-12.628407569658014,-62.38915909824247,1081.6205651965818,-14.301413779606326,-4.4004448669698375,1.3074057728609134,0
72.06366445330578,-71.79310755897197,1058.158187607748,0.10233061019587049,-9.81508651047951,4.621034742632707,0
9.952984778673502,-30.010843857939733,1003.490104249501,-3.853135968617602,1.1351734525124804,6.621306745210466,0
79.3008408072676,-61.89077494134245,1106.6516687328133,-19.520877995225018,-1.5178509503558333,5.883172064845765,0
14.049593386751633,-31.13497599102969,989.5938874821362,-4.930009346588328,-5.893647569442115,8.496020970210246,0
17.850774298252368,-34.64547976303271,1044.9799937716625,3.0729952087660934,8.128621188389602,6.296288419236122,0
-41.449750546103616,-28.009052009848478,1037.3646802561632,6.103702654334649,-0.20901593964148132,1.1732738330878199,0
63.88324478942125,-29.578569441791497,1027.354869058502,-2.021926524338941,-2.1768120322722027,10.987768519871901,0
41.27081744940149,40.675481800031925,1065.2739403577164,0.2100384163275905,6.819529712949639,-3.1026675659345604,0
16.208317624422104,-6.507152718384229,1004.8497982496359,5.951570254369136,-8.182206832334725,20.923872756854603,0
-50.3008690749851,-60.70943063938661,1057.9055436750034,7.916626939629358,6.241198170521551,6.283455092642799,0
-0.6123386423457311,-44.86271857429158,1003.7902279096863,-6.771617115121117,9.751197334177512,-1.4705738150213865,0
